title,sold price,solddate,link
"HP DL380p G8 2x E5-2680v2 10C 2.8GHz 128GB Ram 2x 300GB, 6x 600GB SAS GPU Riser ",600.0,Sold  24 Oct 2022,https://www.ebay.com.au/itm/185576509531?hash=item2b3538d05b%3Ag%3A5UMAAOSwiRxjHoaj&amdata=enc%3AAQAHAAAAoMvaIjhAGZzjtNQr1hk%2F2rwFCZd5CPu4Nv62P4hF3KHHlgeuN7z%2Fyz8fyc7kHG5gsh5i6355pxOXeinuNEQzq7NgYmP0snCBphzaJcf5G7Y8YHm70WgUEwgWItj%2FCFd48rbgqGuqxdfJCkGeChGkc2inudyYwOESilk2JeAz8cHVFsDeM5WhLfWk9UiK7gBjNtjpga9%2FOg%2BPeDEgQhX7hMk%3D%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
"For HP 651687 651699 2.5"" SAS SATA Drive Tray DL380p DL360p DL160 DL560 DL385 G8",15.36,Sold  23 Oct 2022,https://www.ebay.com.au/itm/332692107306?hash=item4d75feb02a%3Ag%3AlMQAAOSwacdZbc2G&amdata=enc%3AAQAHAAAAoLTryNNagokhV0BOjbU%2BLh2i%2FgrJalExBwu08p6XizHO04Q0PDWWztMFOwiiw4Vh8WKb%2Fe0mCXroF8ABBoKb%2BDb3w1K34hEV8lYsne5%2BEFzl6ZaEggDNlTJmclW3Fta69OcJUVqvEvFUsQYE0mDRHRUksKNBUmZyzwhPk%2Bh4EDPhbKdrjwqI0YtOO%2BmiGHdjiFTg9RQ7padUmG2IKzqijkU%3D%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
"LOT OF 100 BLANK FILLER 2.5"" SFF FOR HP DL360 G8 DL380 G8 670033-001 652991-001",164.58,Sold  21 Oct 2022,https://www.ebay.com.au/itm/194121326019?hash=item2d32885dc3%3Ag%3Axn8AAOSwI%7Etgm1FM&amdata=enc%3AAQAHAAAA4HO4N%2B%2FLYRa1WAyHdIXP0vZsWtzqVso6ctbp%2BpRkci%2Fl3L%2FP5IiNiPa2G6BRudtqu%2F%2BGcihHlwK107F98%2B45Xe%2BKayy1sWNlnjd5GVeJiEeZzy%2FEw7YZ9jo8eQC3p%2BWFXjIgdzjhdGbBJ32LfAeEns7G78QJkmFN%2BcjM0H2K6v8ungPtQQBZne%2BSSpVIL54QC0b9FSKnCNYmmi1FAtvfyCQvjYAG%2BVEVQWpiE2CzoHw5cugThOLhhnptxDG8T8ac%2BvhDs6TL9jWCOmgLrmLHdVOYzAfBZ%2Bo3BMqx5C7BG373%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
HP 643955-101 750W Platinum Power Supply PROLIANT DL380 G6 G7 G8,39.0,Sold  21 Oct 2022,https://www.ebay.com.au/itm/265870313434?hash=item3de71b07da%3Ag%3AIPEAAOSwuLxjFXlJ&amdata=enc%3AAQAHAAAAoB%2FCbNsm45PafTg0ZKpq%2BVjiPMfBubIo%2Bj5%2FsADsIgVG6HGsEaWy6VrxS3SezeFrlm1ndVP7D%2BTwFgSBD5dPmErgEPW8AJ84Qk2LR%2B5m%2BTdUN%2FZmTZaJeyeku6LZd8T0VB8qUH8E8RXZpUk2wCVQt%2BMR%2B3JX%2BB%2Bevj4OWlPgBCEcO7FoBOu8HQ9GwZGrpLx93SKbe1VT1DZfrF%2FZ1ovzn2g%3D%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
"2.5"" SFF SAS SATA HDD Tray Caddy for HP G8 Gen8 651687-001 651699-001 DL380p G9",21.58,Sold  21 Oct 2022,https://www.ebay.com.au/itm/333642154434?hash=item4dae9f41c2%3Ag%3AyzsAAOSw1nVeEvmi&amdata=enc%3AAQAHAAAAoIf0y3TwBL9MLYmfuy6jXnkpmhdj0csqvnLZgaQNj1yO0J%2FrLTkIuiB6b3GuGJxt9vqGQb500PJXW%2Fhcp%2B9NDcO3eKdadB7xS2O69DcHhQvxp3BYMykCCI%2BspBiGsTC4AOpvlyM7SPQZyHHSkXE80w3d21YS9HLtcQqS1xNJ5HWxCmAnDZ8594ObpUOfiFMxZR3JEjXMBB5N1FaZf%2F0kz48%3D%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
"2.5"" SFF SAS SATA HDD Tray Caddy for HP G8 Gen8 G9 DL380p DL360pLDUKE_Z1J&YA",18.94,Sold  20 Oct 2022,https://www.ebay.com.au/itm/185597638214?hash=item2b367b3646%3Ag%3A3bEAAOSwSL1fNN-6&amdata=enc%3AAQAHAAAAoFa%2B1fEx7d%2BjuR59WfUiV3T6b3QUMaqa9D%2FfkFCgoiL%2FgMhz%2FDTEr2rOoDLcsSgk1Oql%2B31RHC8T3IGhaFavEmWs21GiWpK1gROKTQ7A3WU4pXAfLgV8d6g1Jp%2BCwGO2Kpr3c1PQRcB8Bh4QsjxqAsXMFKH7BjWZ4xFvvdAL7DwUi6wCJWZKsTfaOm7lMnumZuo2OXZpiMhOA0faVcBxQ9A%3D%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
"Hard Drive Blank Caddy Filler 2.5"" SFF for DL380 G8 G9 670033-001 652991-001 ^AW",2.41,Sold  20 Oct 2022,https://www.ebay.com.au/itm/403661615628?hash=item5dfc1b720c%3Ag%3AC80AAOSwUrhc32aW&amdata=enc%3AAQAHAAAAoLCn8r%2Fnu6EZmD%2B%2Fxjr2o3slpQQtgaEVMGYliChp7jw9KKYndqDrDtzgElakHBDBnXfAuTgf8WUpq8nftwxN%2BoYeSS2nhBp47jeYMvaU6XPxnwZRo8ojM3nlsLTGfPIaMlBypPruPGucBTtop8moaHlNdEdXwfjN6OQDvLz0pUXXiYOQzOTf%2BK0jb%2BsGkWUfAA9kHB4kx0SVkmn%2FfwM3zvk%3D%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
"2.5"" SFF SAS SATA HDD Tray Caddy for HP G8 Gen8 G9 DL380p DL360pLDUKE_Z1J&LN",13.01,Sold  17 Oct 2022,https://www.ebay.com.au/itm/394281297457?hash=item5bccff2631%3Ag%3A3bEAAOSwSL1fNN-6&amdata=enc%3AAQAHAAAA4KbcIyF15K1Aovk1Hb%2FAWEN7H7qoMDLZ5GvRLLugrl0TAS2g3ODQf5rcvVQTIL3hW%2FpntVq1bA332xwZoV4f3gIadMBBZYFGmGiHwuD3aUlMWz%2FLk9CT0kG0ayzuVOcqzNtDdWbdcXt4XR3R4k8Y9NhkQDpXB3zayPf7eYX3Y243Sm8mWJ7QXqr2fPsd2CtrGm00xJFUvF6rTJf5pWN6UdTxvLI58lpJ7AnJuXX6L6AWbhpjlaKN4qCqVVzr0X%2FcetM0IvJJ65sJfMIq2SdvrrtAdDSfSj1hk3rdqrEwQwoc%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
"100pcs Hard Drive Blank Caddy Filler 2.5"" For DL380 G8 G9 670033-001 652991-001",334.76,Sold  17 Oct 2022,https://www.ebay.com.au/itm/273512216337?hash=item3fae993711%3Ag%3AuIwAAOSwH%7ERbxtXh&amdata=enc%3AAQAHAAAAoDVB%2FIX5kQ2FxaHpaJ0%2FKbTPncVGfifXZ7Pn5fX0y%2FPRH7EMq0hclJol1kFgKhzjs%2FCEA70ywxAhCN6GCT932BmhJG6gfl%2BGM6lMG7mICzOK%2Bvi55Ma%2B92j1mS25KzvagZ2OqoIQz1EKmhyNDdb7h7RF0oR3ntbS7KTPOX1Fj4plmDFd7vJ1UVvX0Bf0atrzxGi6yROpYcewtQxR3cd%2Fy1o%3D%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
"3.5"" SAS SATA HDD Caddy Tray 651314-001 651320-001 4 For HP Proliant DL380P G8",18.46,Sold  17 Oct 2022,https://www.ebay.com.au/itm/332310229576?hash=item4d5f3bb248%3Ag%3AtqUAAOSwfsFZbywd&amdata=enc%3AAQAHAAAA4LAXx6mJBRd9F1a%2Fxns7zahYRFCfoLu5DyDFh2Uu0JUDupsvu9V5e3%2F47bI7WRq88qF4ibwnGqE9ROoxaO%2FFKk54gGVWHaHug38HH%2B2Cg%2FLN3M2yjcNK9GF6T4U4hfRXGAhAA7KhC1j5TDK%2BqPzQ%2FCbRrYpz%2B2HHJovwoc4fkpR3UfjnjUj780X9dl4bWuN6Mc%2FJ2Wb6D45KKGSQSWJ4u%2BPRjCNZC7C9lvmOzcSCBKUZC2LF2cjBIqMAdpyk5SAk0bA2NbwnOCGjYrDy1g7hsheGvz7IusPBGN%2FVICS7VoZX%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
"HP DL380p G8 Server 2x CPU E5-2640 16GB RAM SAS P420i Array 12 x LFF 3.5"" bays",395.0,Sold  14 Oct 2022,https://www.ebay.com.au/itm/124960800710?epid=1488073676&hash=item1d183e7fc6%3Ag%3ATbUAAOSw%7Ep1hbgV%7E&amdata=enc%3AAQAHAAAAoC6Lmrl71o0h%2FtOr41%2FNeDWncjIlUDbgynqsvEULRCEqTIkMCcgw1rfQXOurEndBKY1L0HMwg%2FqeNpaknS4FdZS5IP3ERKAu6ili5qOGqUgdQkJc9j4Nj24gBh51sJy9AkY5OJsDmBaPrp0bltXUGUeGGf4BLzNIYSeCbrbnJH5S%2BuMudRchNW9otnz0PSGBxLYddu30pV7wNSveCUBZvrs%3D%7Ctkp%3ABk9SR5bb34mGYQ&LH_Auction=%270%27
HP DL380p G8 16Bay 2x E5-2660v2 10C 2.2GHz 128GB Ram 16x 300GB SAS P420,650.0,Sold  14 Oct 2022,https://www.ebay.com.au/itm/185483050936?hash=item2b2fa6bfb8%3Ag%3AAqgAAOSwEONjBHHe&amdata=enc%3AAQAHAAAAoF0bFnaQQHSsD78lMKDr%2BoZUm5C6y77kfpPAULnJVzDyt%2BhqRUij5I73v9t4h6pUtiRtrFQSiyNGMEXqL5MkrqLUmSkkh4AHq4xUQ7yDqieFprTUqXWW5INJaURwrHYRXDPumLSwihI6Wg8QjC4Fy%2Fu7LxLAnm1JKw5%2FemNgFA%2F%2FCOvezZo9eD%2Bjf5GCEFi1xxomt25i0ixsRjuMc1gEaOA%3D%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
<p>728348-001 HP DL380P G8/G9 SFF RAIL KIT</p>,140.0,Sold  13 Oct 2022,https://www.ebay.com.au/itm/175416809494?hash=item28d7a81816%3Ag%3AD4MAAOSwtCFjIqIQ&amdata=enc%3AAQAHAAAAoHvN%2BvGZmZisj47UT3cRKYw7iOc0DW%2BjMbduO94jSGyhHEQdYN8VqF4CdC8Q9xNzWhd0szQ5KRxUgZqeOZuxt%2FT9IXjFtJjDYI07x0t8y285krUfslmM70LiK1xqo8NFwwsgRxD7zwVPVsXK%2FtOIvem2o%2FEs49OZLpaoLMvx2T4gYiWQId06eTCa2N%2FQDL4b71fuNL4jgnsjLB9pAuJzWYI%3D%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
HP DL380P Gen8 G8  2x E5-2680 16 Core 128GB Ram P420i 2x PSU,450.0,Sold  13 Oct 2022,https://www.ebay.com.au/itm/125376275059?hash=item1d31022273%3Ag%3AZoQAAOSwmRtirm-2&amdata=enc%3AAQAHAAAAoDboMozQ46qSee%2B1xPmQosR6MS3W2JXRUAywa6PXFrDYEdIQeH7Adu5QjBHXhfKLzNiRZPCsVnwzrm4WJN5N8QlF8hcC%2FPJpSV8ZUq9tr%2F6qZBGTVqK0ZNB5Cn7uwfSneBW%2FAlP7kEIYnAwNzWZcRBOhRb0FIXPDIqzeol%2FsIYU7brjFB8IPmgjVVmGd7IeblxkmvXbEhTcSM2dW6e74%2Flw%3D%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
"8PCS for HP DL380e G8 651687-001 2.5"" SFF SAS SATA HDD Tray Caddy 651699-001",162.0,Sold  11 Oct 2022,https://www.ebay.com.au/itm/333008631123?hash=item4d88dc7553%3Ag%3AalgAAOSwEp5cODbA&amdata=enc%3AAQAHAAAAoFxIWP0Pqd87LR02Tdch9HAyUv2K3PUHKjdDsLIo23Y%2BnvO4CR6HvL%2FUzO%2FjwpSZqPwlHxWhzBewVfBMCxgZ6iiwtyoD6mBQU7IQC2IJ6iA8jfJqVCSsXI%2BukLjbGx8oP99NMIef9kuAZLCbXTQwApXtEiMWxK%2BF7AlSXhDh0zJuOs9jai6HsAkgxn4FdaRNEeSbfcNngoFGK4e0eP4xkRU%3D%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
For HP DL380 G8/9 10pin to 8pin GPU Power Adapter PCIE Cable and Nvidia P40/P100,19.99,Sold  10 Oct 2022,https://www.ebay.com.au/itm/295070822323?hash=item44b3976fb3%3Ag%3AfjcAAOSwdJRhcTXw&amdata=enc%3AAQAHAAAA4N2k3BBhIWX70a3K21NfaNGcTmmVRDNPPtqGRxcINqO9upwIlU7%2FUtfEncaJi%2FZon2MuzASuRQo8QWy7Iblji8%2BFbcAd1mfpzk0St1hn9P9qBotRsrNYBv1XJPHRknPvzjq6qO%2F2rzx6HY2OWXk%2BAbGhFA9UeUq3JuLVpOQd2LhczqJvNDr4CL5K9QN9mj1uFNbZOzSLQsnVkxXigUd0hpXBHf5ZCMT%2F%2F%2Bc0uoFFw1uok7dv3eXcizypH8HbosPBfBQnHGrQAHE8gBBYTIybMNBsXGlh87Pm383yxQnh%2F6aL%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
"2.5"" SFF SAS SATA HDD Tray Caddy For HP Proliant DL320e DL360e DL360p DL380e G8",21.9,Sold  10 Oct 2022,https://www.ebay.com.au/itm/302317499480?hash=item466386f458%3Ag%3AM7UAAOSwTuJYv8tp&amdata=enc%3AAQAHAAAAoLexHNyPEoE%2BGq4NrEFrdtpZ2z7e3Ju0EI0uJVh0KaSVWQ2Z%2BTNaLnB64aALBe2fBcgNv9HdiTESkwVMrw5mSYtGfrqexkTQgGb97WZAWKUU35gWCnh2HT%2Fn%2Ftw1jkNOA6py3xXjqOa%2FQR5%2FLmS7EO2rm2y7nRA%2FTAD4fRg1cBJZi86Ccy255whS%2Ba1i2iesrKXb85WUo872p8%2FHqlgrxmQ%3D%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
HP ProLiant DL380p G8 Server 2x E5-2690 CPU 256GB Ram P420i 2GB 2x PSU ,1125.0,Sold  10 Oct 2022,https://www.ebay.com.au/itm/224706059504?hash=item3451865cf0%3Ag%3AClIAAOSwQRxhnEVA&amdata=enc%3AAQAHAAAAoGPRVtWvc0ybIaW7ok%2Fcx5EWkARbLYdABR9ojaw%2BiNSRSfLX6vAZudZ%2F76VNEOL68eqR2WDAJGAYGCZiSNvRpKE0WxNUl1jfgRF%2Fg6o%2BoDom5VKqQkwqjf0kPGuy9Hij6PPr5Qf1GqK9Ndb4rc5zClOrN1q3hyI5mBgt6mD8xuvzz1eUYEknjzsHeVDiAj8euW3tgF08mP%2BRzWQRwJMw5xM%3D%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
PCIE 10pin to 6+6pin Power Adapter Cable for HP ProLiant DL380 G8 and GPU 60cm,22.8,Sold  9 Oct 2022,https://www.ebay.com.au/itm/304556056296?hash=item46e8f49ee8%3Ag%3A804AAOSwJSthcSwB&amdata=enc%3AAQAHAAAA4D3nc7LlwesFSI%2BUrca1t1zPtDSXcGX1axV8MrEJJQHTklpeBwh4qRlHja5kD9mLyQN6o9iMAdduBqbUQGJxV%2BFgxlNrRra4GSz0G0Qk%2BrG7HVExLX5gEOwtUkHjOHSN2Zkvho3%2F2eWJizZsDTLVy204WXabef5bUpgZmbFZvQLdaLCXiejeqnkQS%2BnlT5nko6isNjAT%2BwNrQPhNgmi7fPfcZP5nuYqRBf3LxlvQtqEkiSHgHXzKhlgO82dGsyP9VTQawOYQj0jydm0vIFhyf1bNb5HOWRj5SMJncoxJqSxS%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
HP 750W Power Supply 4 G6 G7 ML350 DL360 DL380 ML370 Server PSU HSTNS-PL18 G8,49.99,Sold  8 Oct 2022,https://www.ebay.com.au/itm/144281529159?hash=item2197d96b47%3Ag%3AIgIAAOSw5zVhrrg7&amdata=enc%3AAQAHAAAAoCU5S%2BqwhluooJ%2BKS0nWU0YhI4eMewHx1lMi7Q%2BpV9hAFon1bMquv5d3fDHO%2B4esQRcS%2BTEmcY%2BOKgCu%2FBE92M64cZloaOqYH8fpWjweGEUGBalNVF67LQvuVH82CNA7nUK%2FxV%2BiWiYxRt23tTrTyzrEMPhRSr%2FsXJnjmguN15VwY1Z%2BrUmRdhKDLziwaDorh8XmY9b8P5Rcgl9FtiPLSVg%3D%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
"HP ProLiant DL380e GEN8 G8 2x Xeon E5-2470 @2.30Ghz 8C 48GB RAM 24x 2.5"" HD Bays",799.0,Sold  7 Oct 2022,https://www.ebay.com.au/itm/353762219436?hash=item525ddf15ac%3Ag%3ARGMAAOSwZm1hig29&amdata=enc%3AAQAHAAAA4BkU2lPMhU%2FvnDEiLE5GQUSYanfbAwFDirVWzz1q7mL8RQ0SJQcaKLlFl2AvAoiqAzcdoeeoHmYaL2VOfoFIafwZSca7syPOKkUQo1Tu2FM%2Fg8XPpY5RoPnM08jDr5lgmAXrgQpkyHrxCkSnAu2FZQYtWa%2F9jg4U8yD6MRKRZ26zOWkFkgmadt6b1MknKS2gNJ2yFnPmmDSFjILlJTft%2BoYhA0ga%2BcyPcuVtQlFdoz4HwHi6BQGUHAGR1vUaMdLhstWxIgv%2BGzbNGJTMMyUcYwLEwQoFSb9LamDA0t7m7CWG%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
2.5 inch SAS SFF HDD Hard Drive Tray Caddy for HP G8 G9 DL380 360 160 385 AU,17.03,Sold  6 Oct 2022,https://www.ebay.com.au/itm/373945684566?hash=item5710e65256%3Ag%3A1LIAAOSwjBJiFHTr&amdata=enc%3AAQAHAAAAoM%2B%2BZFO%2BMb2GMY0PAg0aOejvPQ9R0Yx3rjD5Rs64Bj39xhMKWndoz%2B02awlpGteowI9FEd7%2F8bAhPgp%2FJewG%2B8iZNrTkkHxPN6UKr2yNsScz4vmoumom1EIcDkVigc20hEAd8IHE7uvjsjngYl4Luy3zlINNUentdDn5priR0zNeSY%2BP23U%2BgCwErMqAl2mo%2Fx%2B2l%2FjsCl06seJPSSPqRug%3D%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
