title,sold_price,sold_date,link,hash
HP ProLiant DL380p G8 Server 2x E5-2690 CPU 256GB Ram P420i 2GB 2x PSU ,1125.0,2022-10-10,https://www.ebay.com.au/itm/224706059504?hash=item3451865cf0%3Ag%3AClIAAOSwQRxhnEVA&amdata=enc%3AAQAHAAAAoGPRVtWvc0ybIaW7ok%2Fcx5EWkARbLYdABR9ojaw%2BiNSRBwMdbUM%2BXsVJ1RLbrLA5NB8q%2BzTjKRkQmIpgo44PSENohsN1WgzYgAZAxxV%2FY4FLXl2upCfkO4W9eaQYQpSFeHLwnDOW%2FH77q5qF%2Fa7tPrIKVO3rnPcezIGSwHZCTd5C4QHKzWc2KGb0ZG41tRbUKXF5TJHzslkYEj9s8SVyTR4%3D%7Ctkp%3ABk9SR7DPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36830>
PCIE 10pin to 6+6pin Power Adapter Cable for HP ProLiant DL380 G8 and GPU 60cm,22.8,2022-10-09,https://www.ebay.com.au/itm/304556056296?hash=item46e8f49ee8%3Ag%3A804AAOSwJSthcSwB&amdata=enc%3AAQAHAAAA4D3nc7LlwesFSI%2BUrca1t1zPtDSXcGX1axV8MrEJJQHTklpeBwh4qRlHja5kD9mLyQN6o9iMAdduBqbUQGJxV%2BFgxlNrRra4GSz0G0Qk%2BrG7HVExLX5gEOwtUkHjOHSN2anKW7LrsLM6AZB4PWKzdWV%2FL1TF5fH4Fbp0iL8HcGmtNEoyZhfd3fDwLrSsXqXrE%2BDhloM4hyBpv%2BIWynGnsVOp64R5AtdEKIk7DvNbJwn1QGToE4wD%2FGrDfIPSWqGbYtsNo4uLulF9nF0aw%2FaL19C0htV6H1lklOSno6eaTm27%7Ctkp%3ABk9SR7DPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36870>
HP 750W Power Supply 4 G6 G7 ML350 DL360 DL380 ML370 Server PSU HSTNS-PL18 G8,49.99,2022-10-08,https://www.ebay.com.au/itm/144281529159?hash=item2197d96b47%3Ag%3AIgIAAOSw5zVhrrg7&amdata=enc%3AAQAHAAAAoCU5S%2BqwhluooJ%2BKS0nWU0YhI4eMewHx1lMi7Q%2BpV9hA3WeYIG8Bl3O8GdbDvxw%2B1hUSPYvaHoPvcRqPwRsMbXIxB38jOhGIdwEQI4OJkm3sJ5mCD4mClvJN5KXOpjmVeLwmdv3GhbRK3ujd%2BHlEs66kxQfCle%2FTsdMlACiNi%2B8hR1PNdS728wjcrcoJJ%2Bpv8XlhODQAvWZXx4OoHpxopKQ%3D%7Ctkp%3ABk9SR7DPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36890>
"HP ProLiant DL380e GEN8 G8 2x Xeon E5-2470 @2.30Ghz 8C 48GB RAM 24x 2.5"" HD Bays",799.0,2022-10-07,https://www.ebay.com.au/itm/353762219436?hash=item525ddf15ac%3Ag%3ARGMAAOSwZm1hig29&amdata=enc%3AAQAHAAAA4BkU2lPMhU%2FvnDEiLE5GQUSYanfbAwFDirVWzz1q7mL8RQ0SJQcaKLlFl2AvAoiqAzcdoeeoHmYaL2VOfoFIafwZSca7syPOKkUQo1Tu2FM%2Fg8XPpY5RoPnM08jDr5lgmJpOVqRGXraO0%2FO8vSpES34AoaNqtCkyf4GnXfk74AC139hKwGBENMBjbQ%2FCTKZIc3j%2B%2FvS7OsmSFPwwDZsiOaY2%2BW2opuXnqBDDmFAth0IlKam00zrpWg5gAUzS4EfqlPrHLQD69RhHRm%2F1KHGHV0c0c5DUXmKbK6bSp2PxfqQr%7Ctkp%3ABk9SR7DPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36850>
2.5 inch SAS SFF HDD Hard Drive Tray Caddy for HP G8 G9 DL380 360 160 385 AU,17.03,2022-10-06,https://www.ebay.com.au/itm/373945684566?hash=item5710e65256%3Ag%3A1LIAAOSwjBJiFHTr&amdata=enc%3AAQAHAAAAoM%2B%2BZFO%2BMb2GMY0PAg0aOejvPQ9R0Yx3rjD5Rs64Bj39muTtNybVFuggYasNQmsoclzm6y9poIATF%2F1TKf8Z6a8HPXhViHvRmyzSH1lz2yEq00lgqbuQCcpuD3BE%2Fv7I9QiX3eWKynx8r9%2F%2Fb6I%2BPKeGwn3AeoVoKN6FleSASVtQuKNtCvxhII0aF6gBYAWJxASXoqLOaJZ5DVxGkIErNhc%3D%7Ctkp%3ABk9SR7DPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC368D0>
HP 643932-001 750W Platinum Plus Power Supply for ML350 DL380 DL388P G8 Servers,391.0,2022-10-05,https://www.ebay.com.au/itm/333707059391?hash=item4db27da0bf%3Ag%3A57oAAOSwOjtfTvHq&amdata=enc%3AAQAHAAAA4M0ngWRSfuCqhmrKYpDXDIdmNhwg8iMMfq9n3sODk7pWFTaIAsQmr2vDv0C5sENJOwr5QPt45%2BTKXSV5utSyj9oSij%2F5CtM6w3bPIvHHUL7tEZTCi0OxfIP7QyCnWoEmglQCIcMQlf%2F%2B%2Fd2Bal3D3gblFvlqQHJHFqJtHEHkit7Khv2pyy6vOo30pAXhHyILYVvs3a7pOEJhECkq%2FBI4WmZEaZ0ZYSw0tkFb4DQXj%2BouGPIgDLpBFXZx4vNC4EC8T3t3BlC2716Yxe8zzP7Wk0A5x5EycUc2KfdJ8cW2191n%7Ctkp%3ABk9SR7DPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36910>
HP DL380/385 G8 3 SLOT PCIE RISER KIT CAGE + RISER CARD - 653206-B21,30.0,2022-10-04,https://www.ebay.com.au/itm/125476356918?hash=item1d36f94336%3Ag%3AS5gAAOSwKMBjAxNe&amdata=enc%3AAQAHAAAAoCVXOe5bm3I6Be%2BuQdr627f3Rcfe4WvUYuiinCs%2FQ4Umx9XvEtd%2Fr25djmvOMwoBVHRdM5BHtqnU4oaZgAdjlruImkSkQ91iCnZTkKqOHzKoX8XMLxiF4w0Y2btcB11Fd%2BzG6H1hqe0j8qqkgK%2Fm%2BuhymdEn6ThHdE8TovoviCR8wjDTaMmqT8dIgGOQ5kGGvQjInqpNeau6ZY2BYKgEprU%3D%7Ctkp%3ABk9SR7DPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36950>
"HP DL380E Gen8 G8 14x 3.5"" Server w/ 2x E5-2450L 1.8ghz 8C 96GB Ram P420 2x PSU",350.0,2022-10-01,https://www.ebay.com.au/itm/334562736793?hash=item4de57e3a99%3Ag%3AnksAAOSw1ERjI8q-&amdata=enc%3AAQAHAAAAoDXZ%2BXHl08Kcdgz6%2BhHSVVvyW24D5udXqmfDr9%2B4ktmc%2Bo5GcvQ9SO0Ai6o07JMru7OvAw0qGV1QRBUXPwf%2BqQZ6SHAk2jIcuBzbGbUc%2BNWGDv%2FSjccpUP7eXo5Is%2FmWeP2ahJL3KQpcm2saWXCD9KhEQVBW2%2BA6mjJwcvCrmRWX1pR6kCiS3DRjLHyP89%2B8oRwMxwLPi%2F8owwVFT%2BRwbyc%3D%7Ctkp%3ABk9SR7DPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36990>
"SATA SSD SFF 2.5"" HDD Tray Caddy For HP ProLiant DL380P Gen8 G8 Generation 8th",16.59,2022-10-01,https://www.ebay.com.au/itm/361975087134?hash=item544765801e%3Ag%3ARekAAOSwwpdW9ND0&amdata=enc%3AAQAHAAAA4LstYY80uVUmOLFM1DGziXmBtjJ3Tg1QLMwu7ivUjBfrqty64IVYY0A8yO%2BTG7JRGeuxI3Dh8IHN9kjC0sb5XhahYFL79ZKLxJPEThfkij8e9jLEY0%2FbeeslZqIt0yjo0GirZP26muw6NYTmXA9IaRiimwLsOlnTqHhZAiYYyFMhpWTdHi9uGwFwpK5Pz0Pob%2BKckcgmOZR3TXNHY6EHHLUi%2FzEDu%2FfoPFNbFWgR7j4eqRyXLatcFfwoNZuylcnVgXZP7AaA9%2FgBSFZxaQA8%2FOvBRHJhNbmyw83xGk4Qe48f%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC369D0>
HP 460W PSU HSTNS-PR28 Gen8 643954-301 660184-001 ML350 G8 DL380,49.99,2022-09-29,https://www.ebay.com.au/itm/354272889120?hash=item527c4f4920%3Ag%3AXxQAAOSw-kZjHSmA&amdata=enc%3AAQAHAAAAoOQJLSVO7696Ov%2BTW0l6%2Bl1OImnTQSFRld48Ulqe1Bjfodq9ivjCO%2B14pMXW792sjmtxIfGnxYqZG%2FjCNnWcamiyMI2CCJJ9kUR%2BrAM17AlhUkf7Qadp8m8%2FxZZ2UhLqJZ%2FBkW1jAfTJ6SoBdCS7tNMUjF8RCvgDEtfewDp%2FIO1ep9idgXRKBK8fiJjK2JeJPTzccFT92sq%2FC22KEBwTZfE%3D%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36A10>
HP Proliant DL380P G8 Server 2x E5-2620 12-Core 16G -256G Ram P420I PSU DL380pG8,420.0,2022-09-28,https://www.ebay.com.au/itm/224706392474?hash=item34518b719a%3Ag%3ArEsAAOSw4ARhnIz7&amdata=enc%3AAQAHAAAAoHeSASRYonCs5qUugySKKLsIOpYZYoaaPPZxevfYwSFrnsTT1cf3i4tqb9RzJj866Ah%2BNcYDjt3L4u2pa3bK6i%2BY17TiMMBvkHzxy51uX%2F8o15EGcNvja82LW1YgnZPLBgHXkIxhKgq2gNDg%2By2%2BOb4ebESvODRJ1%2F%2FhcDsZQBagAxIrdp7e7paY3avHJWZ5OicuxhgBE%2BP7QG2%2BsYKe%2F1M%3D%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36A50>
HP 660712-001 Slimline Optical Drive SATA Cable for HP PROLIANT DL380E G8,26.95,2022-09-27,https://www.ebay.com.au/itm/284281092677?epid=1549353083&hash=item4230793a45%3Ag%3AsZQAAOSwyo9gj4-W&amdata=enc%3AAQAHAAAAoAEPmdNRCUo6d4XVZ5%2FmcaRgT0d73%2BlU3tmNWd%2FWHqzEIn%2FREtsflQNJUnJ%2FUysAjjQP%2F2AKGZqQgyJ3BxnTsywJNDtnnRxll39yPZr0RYHd7WH7SXEsCekzLbBVpdOuefscLr2uXbU05v2G8yckGjf3F%2ByDWuNUJFoRwwSq8xJZ2L7mK5Jt15ixNfyYSAkLa%2Bp5ZFfB%2FjDvNwoAHybRyN4%3D%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36A90>
For HP 651314-001 Gen8 Drive Caddy 3.5 HDD Tray ProLiant DL385 DL380p DL360p G8,19.45,2022-09-22,https://www.ebay.com.au/itm/303585873061?hash=item46af20cca5%3Ag%3ALZcAAOSw4A5Yv6yI&amdata=enc%3AAQAHAAAAoHjH5iUoyU1gfHrp53UUwdAnvNgMz%2FjTQ8A%2Bubuhq1DbfsiEKwBYRBGaH%2FFaDDqO6t9kYo0FaCGMeSbXwC5k4NTpxtcL3TE7p%2BLeyOnSDa404eCqNNl0YcnJ3x8yegepJV6MwyjTKoyT143ojmtbj1FIpF4fATGa9NtA3VmsV%2BemHxqqwB0DyMLTvZsVcNQG%2Fc5nSNQbXT2bkFdFwfmq4Zg%3D%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36AD0>
HP PSU 750W DL380P G8 660183-001 656363-B21 PLATINUM POWER SUPPLY,50.0,2022-09-20,https://www.ebay.com.au/itm/124186431415?epid=1217635666&hash=item1cea168fb7%3Ag%3AoBAAAOSwy8RevJ3f&amdata=enc%3AAQAHAAAAoOzujyk0ay%2F%2Fd5EaT%2FAZ%2BSwkgqmYn8qwPyTEvYiXiX3rzb%2BFCucfN2ZPPYSlCsTXQfzP2uKcOkUAX9LrZnQHJCw2M1EONeIswEo2hD%2BLZv2h%2BVvAcOdUr5beMtwG7wFgNDt%2FU8V4rWRtcr5eGaXkzpm%2Fau5c0%2Bt81EoOygYvwiuCd0RGs6YTmRkrgYhSpFJ0vsz%2B4hvKu0iaQ1MsCPo0zT0%3D%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36B10>
"For HP G8 Gen8 651687-001 2.5"" SFF SAS SATA HDD Tray Caddy 651699-001 DL380p G9",21.58,2022-09-14,https://www.ebay.com.au/itm/332308925381?hash=item4d5f27cbc5%3Ag%3AHjYAAOSwajRZbc1w&amdata=enc%3AAQAHAAAA4FoE0uDU5i0JEnoaUz0N6gTefmu11KX7eX69nxXY%2FpkKou7kdF0TkdnzUXZyT%2B10E9mY%2Fmr8HJ%2Fk8rWOCYxEUjGA7hlcP7ePsA9zbicjTUHZiqIFO37bWcgzPldUWqoc3tEuIh%2BH%2BZWv8jidqsCAoy5DQ6rZL8AqlUy4l6cDowt9ig63Soj93MOtM4asl2b0C42CPh43DTZtzUVIeay34Bca2PbBtKu1GwdYmj0MdFPbE5yq2Ak53%2FX%2BLoRG2J1BYC5hSUAzC5bpE%2FC9VrpgBNHp1Ft9iib4e5uAOKiFEffg%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36B50>
"3.5"" for  HP 651320 SAS SATA Tray ML350p DL360e DL320e DL380e SL270s 230 Gen8 G8",17.46,2022-09-13,https://www.ebay.com.au/itm/272623312136?hash=item3f799d9d08%3Ag%3AKfUAAOSwTM5Y3L4K&amdata=enc%3AAQAHAAAAoAqKrcFpaoS%2Bm5KADJUPbdJc0u53%2FOjGJ%2FiiivJ%2Fdq9FZLWvVLRwbTLSfmRLENgwkVsNx2qvbxpAhNoA2UgbXi9RSa7d8VJJAH3HyqkxyspOqmjqaZCBhoFla2j01fhmpuUQ3r95s5z5udZ6tvgF%2FB039Aqft2879cwwKBsxg5rmwIaON703VLWy5cPN6fQb%2Fve9ndZdW8LwD1VhANPv%2B9Q%3D%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36BD0>
HPE DL380p G8 Server 64GB/2x600GB SAS SSD/2x Xeon E5-2650 2.0GHz,349.0,2022-09-13,https://www.ebay.com.au/itm/363917228854?hash=item54bb283b36%3Ag%3AQRcAAOSwRJli2exv&amdata=enc%3AAQAHAAAAoBs0X%2FtE72EzAPCX3xThP8xuhXS1Yi1UbLEE1xWfS8iu9k%2BSFFBqO%2FGCqg6sDPBb%2BKU7tGffyB5h5e1%2FFUuXdM3v5q3W9MGhPaLEgqXhyWhvE786U1js00ljw8xFZh%2BLnVe8yxJTDRdR9Chfog9x18WlOMHzx%2F9WHKZeQV1yCCWrzLfIK%2B3zC8wARYvYwIhB%2FHiw7Qny0JmY4NF2%2FuzjShs%3D%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36C10>
"HP ProLiant DL380p G8 2x Xeon E5-2650 16CORE 128GB RAM 400gb SSD3.5"" GEN8 10GBT",1250.0,2022-09-12,https://www.ebay.com.au/itm/233724071731?epid=1488073676&hash=item366b0a4f33%3Ag%3APp0AAOSw7qlfbI0I&amdata=enc%3AAQAHAAAA4EQUSTHk41Bkt6IZ8koBfUxGsVO3Fn1BHVy788JXWYXqpvKLJ9uvhVxGH7HR9ck%2Fw%2F%2Fg%2FXEcFpESxn74rx3EG4ysTI%2F%2BOxvXW0Qd4mOnMVQHnR1skrIRH7EKV2ihA8wrU%2FsBbjyg1ntrMxNfjvMAFEz1MZxUVS%2B%2BDTWKNm8JGZ5D2j%2BWRKtU%2FxIU1zfv22BiYIyme3sOSvuQKvE56zQdNTmzIivzDiOitHKqk3PV3%2FSLkSQwPUWr9UxV75jkVA72zo4IJ95jHe1grUWwyGu49WuZDC3NkUa1e264anFqJFP1%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36C50>
HP DL380p G8 Server 2x CPU E5-2620 @2.0GHz 6C 16GB RAM 12x 300GB SAS P420i Array,552.0,2022-09-12,https://www.ebay.com.au/itm/333608498488?epid=1488073676&hash=item4dac9db538%3Ag%3A3jEAAOSwofVezM92&amdata=enc%3AAQAHAAAAoNmjs3BaP%2F3PFNL5C%2FbJ8hdUmV9SCOl0W1LvhPoLMcaCgBxm%2BeSCO88HmwqNa3Gx1icdU8I09Umlxm0xperwqGTtSNe%2Bkf1yEwkfLry0vk0t60gCNByWFyc1P539YPCj5Mg2jivqnKkjaKuOLd8%2F2W8Qrc2EAOG0fxz7FpCdiBH5pGgtsT3ZUtu1bJ3TBTdoWzFXsTMkUucel5j2apG%2FB04%3D%7Ctkp%3ABk9SR7LPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36C90>
HP DL380p G8 Server 2x CPU E5-2620 @2.0GHz 64GB RAM 12x 300GB SAS P420i Array,599.2,2022-09-12,https://www.ebay.com.au/itm/233591222823?hash=item36631f3227%3Ag%3ACisAAOSw81ZewaPr&amdata=enc%3AAQAHAAAAoDu7pPhvqNmjpfnx%2BHk1tXfKt1EjXOtpZUUuYyoBCv0G6t7o7EmmeX7ovGKnNxBbgBBcKCIehp4DRis7UI2Zz2WwKhhyR67IsiR3eMe0PKv%2B%2FZUhpUJoJ1cbLHlxumidPLNFmvVQ74P4F7hGifAil%2BH1YSwr6hnVu6Xf5E6bynaaiuK%2Beoz%2F43xEkjtlz%2BT%2BaPBIVjIEJM2dns%2FXfPDZr6g%3D%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36CD0>
HP DL380p G8 Server 2x CPU E5-2620@2.0GHz 6C 128GB RAM 12x 300GB SAS P420i Array,872.0,2022-09-12,https://www.ebay.com.au/itm/333608490940?epid=1488073676&hash=item4dac9d97bc%3Ag%3AP7MAAOSwHoFezMz-&amdata=enc%3AAQAHAAAAoL1B%2FOQR0Ojtdw2izGRIQIo1NG1aRCvGy%2FRxI1PyWAJuxiWAI%2BrKMvvcRwASZqzALq0zGTaFRfzHS1wWaQJgGVnvAC16kexHoPkvfSZHxEf7TfFEL9M7HPkTJkFKK7gZgoQqvuNiHXZdovZffj9s28jaR2mWw3agYE%2B2zVD1b709RtFDDkZeCmzWyoVKaeBmbKKmszZTIyg%2BRw49bWrwkaU%3D%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36D10>
HP ProLiant DL380p G8 Server 2x CPU E5-2620 128GB RAM 12x 4TB SAS P420i Rails ,16901.0,2022-09-12,https://www.ebay.com.au/itm/233769529860?epid=1488073676&hash=item366dbff204%3Ag%3AP7MAAOSwHoFezMz-&amdata=enc%3AAQAHAAAAoPB7JxM0cQjCMBajjU4LHjvf%2BDe3aNThnkzVCuQheFNc9InewzGIF4E%2BnTSTLxMZfhyoLpwGtxrLpYxMR1D5x4GVieD9POWOTbqp6YXf6whN6XHVATCkIuWZDymFkA1zRK%2Bbpn3emwQYldkA30%2F%2BDF%2FEk9p55BmZLr1sfed6c%2FzMFST4Wzu9T%2FZtZXSWreUkoVdvYBAgjBbB%2FbbmpCLGMsg%3D%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36D50>
10pin to 8pin GPU Power Cable Wire for HP DL380 G8 G9 K80/M40/M60/P40/P100 60CM,19.99,2022-09-11,https://www.ebay.com.au/itm/334265869633?hash=item4dd3cc6541%3Ag%3A7-AAAOSwFUdhHKS%7E&amdata=enc%3AAQAHAAAAoK2b957pCkeCQVgcERma%2BaWxD4NNSxaGtqM0n%2Bbi%2Bd8UqHVjLYnygRQAG52xqHGyZmw63hoDnlFgxFiySZ6LyLR%2FIXO9iQvtcyuxrLMFkWSqqkge3HANAYYI%2FiW%2FTwDY51UyfwmJ74hRAuHldi1xeDEFoTcbCXBHOpYm83LRxr4xwto4xvG1sx5forD4TLDMVBw8Cos8t3M%2FRt6DWZES%2BIk%3D%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36D90>
"2.5"" SAS SATA Drive Tray Caddy For HP DL360e DL380e ML350p ML370 Gen9 Gen8 G8",14.84,2022-09-06,https://www.ebay.com.au/itm/173447918384?hash=item28624d3330%3Ag%3AqcIAAOSwYHxWLgk4&amdata=enc%3AAQAHAAAA4GYrLC9dfWCufHfWwtAZGI8sun7iBy%2B%2F2Yc0IwCmOMKQNBKayJAR5v8XSoc%2FenaMR%2FvIvUUN3GJcET94jSLnzIupDIGrPMaO6fbOMJU%2F6A4%2FqGCpZJnakDXtMJW8CAhSuJJP%2FO8kqOULs5z8GwobitXf21yijU9N9iC1slZILX8u1rGcWQXeSNqIKbTImkEhJIkKXH1rhjNTFmE3KX%2F4nAG2Z9PfXoOTCRoBaJK7t7qo%2B3lXjNh3rdVUsfVwh8krOFseM3xPOzN8vEtKokXQuF0YUDgCgM1rt0b3r9ie4wEF%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36DD0>
HP 460W Power Supply For ML350 DL380 DL380P G8 G7 Servers + Crypto Mining,0.99,2022-09-06,https://www.ebay.com.au/itm/144698152296?hash=item21b0ae9568%3Ag%3AVhcAAOSwAMFideVU&amdata=enc%3AAQAHAAAAoMBJxPUghTU8riZvDcguNYpL47n7Hcw0fae%2B%2BeqoU8Q9W1dtdTS9MoriM8P7%2FzlyJmkDY%2FevN3VykL9wMILLa6XD2bVjOshn8ig7GP%2BReLr%2Fc4YdWbNPvAKaw7uVB1qlxhw91MMQb8gc%2Fx7OkI9VrkYAqmAMF3kYDPa9PEEld7w4hT8H3EvJ94P8wu7m%2FxVnxFsgPw18T9knWeaPiwFvlPY%3D%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36E10>
651314-001 For HP Gen8 Drive Caddy 3.5 HDD Tray ProLiant DL380p DL360p DL385 G8,14.62,2022-09-06,https://www.ebay.com.au/itm/332692167004?hash=item4d75ff995c%3Ag%3AziwAAOSwbFhZbywX&amdata=enc%3AAQAHAAAAoM2A4DmzcHDed3VZxCga8ecVlAW3XtehvmqxLuVDGgG%2BlVLc%2Bsk3k%2BeiRxozEEc7UXDodrJfChqlKISUQ%2B2zTUgZPbZlHKp7iQoBNgLWCIHfrx3jwGSfEfbEy7D8t6NLSA2zEkqxr7SU267ZE%2FDp3j1qhwdFdHT0GMUtvKo%2Fx17pBzTQaBQmMlg%2FziKfrnYRhDfRNF3k1DCisdmIdz5LgVE%3D%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36E50>
10pin to 8+8pin GPU Power Adapter Cable for HP DL380 G8 Gen8 G9 Gen9 @AU ship,20.29,2022-09-05,https://www.ebay.com.au/itm/334472795090?hash=item4de021d3d2%3Ag%3Arg8AAOSwOJVew4Nm&amdata=enc%3AAQAHAAAAoMAAMq9GtfnWib4rBT2QOjhmw%2BViQZ3GSThvWNacILrKx2vRyVpry%2FfaYZzg2bA5DD98yH0wI2IAm9gapXStRUSCp5ea%2By1zPZA1owzgoC8n6c0oJOAdv4k05SxmJ5v%2FMr29R6oPBu4hpS8uKwvpnBGcRgb3sMi6PBKuKfTo2CnYwbiAuSUnfGDPHb50ac8mXxazyXpjAxS1ejFb1dNskSI%3D%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36E90>
651314-001 For HP Gen8 Drive Caddy 3.5 HDD Tray ProLiant DL380p DL360p DL385 G8,10.99,2022-09-04,https://www.ebay.com.au/itm/163772789628?hash=item26219e737c%3Ag%3AOt4AAOSwHm9iWQvF&amdata=enc%3AAQAHAAAAoIoR9DVFFi7XFyhCAj6DbdtKL6%2FViB%2Bg7H9yW79NGFges6aghV59xPhSwQ0CFua11PSWSPz7MQIkTfa%2FKdzCjYiFuXVcYBeR95LMo1ux9GwKVA3mcdxtPvhHCwxuBbWaJRNqQkALY%2B0EbJkNfJxRkpkupRvnpkFIfx1v5Y%2BCMirqEafawaFxEY6T5iwRwUidJbAJq9xqevJ7GI8PH278ZrQ%3D%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36ED0>
"HP DL380 Rack Rail Kit G8/G9/G10 - ProLiant DL385 Gen8/9/10 3.5"" Friction Rails",95.0,2022-08-31,https://www.ebay.com.au/itm/125461562511?hash=item1d3617848f%3Ag%3AJewAAOSwb2Vi9xWU&amdata=enc%3AAQAHAAAAoEhsxSp8w902qjKSh0gbX07kDW44hjuT392WJxMiaf55M4avemnh0UBxajnChKbWCxW2gLbC6IAJbBacrBPluB%2Fw1%2Bll2Y%2BVCei4dep8Xc9Qd7U7QDgo62zvBtP4ljr3I5xbUIm3ot3AExLQlvB1%2FpE%2Bt2ZADQVBXlP%2FnPwfqr80gLRqPfu6xPfrT4CIvJgn9xiHaUdK2MtORRfC87guyhA%3D%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36F10>
"647407-001 HP DL380p DL380e G8 3.5"" 12 x LFF Drive backplane DL380 Gen 8",99.0,2022-08-29,https://www.ebay.com.au/itm/224660906892?hash=item344ed5638c%3Ag%3Aa%7EcAAOSwoGRhde4t&amdata=enc%3AAQAHAAAAoB6%2Bqa2ETfgOeKfF0g1BjjuPBqr3SvNIdfKrzfhvaMdpJ%2BiQRJEdiAP3rW7wVYf%2B5qyNv96%2B6fTm0tveWdSWdVG6FE9L2xL358d7xmRhM38V1R8Pvyo2XvTd6qygP5f%2FaPxSE9H9vwnOV8w%2F9j2vp9%2FKAcnA5t9J99pi9QC2Bg1H5r4HViI7KoIZUv0677u%2Fv4mfX92FUXYG2%2F2ck%2B8%2FPaY%3D%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36F50>
"HP 2.5"" G8 G9 Gen8 651687-001 SFF SAS SATA HDD Caddy DL380p DL360p with Chip LED",17.46,2022-08-29,https://www.ebay.com.au/itm/264330990546?hash=item3d8b5ad3d2%3Ag%3A2woAAOSw2F9c43OR&amdata=enc%3AAQAHAAAA4C%2FaluDTnOG%2FArL6EjHugE6l8Gre3SpXpDKELV5IGYkepAeV1u%2FPO7%2F8UOGjc3lyTkKY1suyELsEbg7nXk7kyTBeP7ziw7GSPudyxeNywYuEkt0v%2Fa6HunF8lG569tctA16Aoc%2Fp%2BRY7SvoPR%2B7LH2jskai2qWunymh0qqB00obM9rtAi%2FbCXuYZvL%2BmdjAKYbk2qKbit65ozXGY9lvtyZo70mIRCS2%2BnOkUWO2Idn66KBJV3wrUTEseIc%2B%2B5ZkM5jqoWpAvQfXLahFUB63Cyc5eQ%2FkQCsojuiXixcahUtlB%7Ctkp%3ABk9SR7TPmNmIYQ&LH_Auction=%270%27,<md5 _hashlib.HASH object @ 0x000002005AC36F90>
